%Time [yyyymmddhh] Hs [m] Tp [s] Dir [deg]
199102272100	0.76	4.86	266.19
199102280000	0.82	5.15	265.89
199102280300	0.87	5.37	265.84
199102280600	0.92	5.39	265.97
199102280900	0.96	5.25	266.12
199102281200	0.94	5.08	266.15
199102281500	0.89	4.84	265.99
199102281800	0.83	4.6	265.82
199102282100	0.78	4.5	265.68
199103010000	0.72	4.47	264.65
199103010300	0.67	4.39	261.13
199103010600	0.65	4.21	254.72
199103010900	0.64	4.14	252.44
199103011200	0.64	4.19	253.4
199103011500	0.64	4.31	254.19
199103011800	0.63	4.36	255.07
199103012100	0.64	4.29	256.86
199103020000	0.63	4.22	258.8
199103020300	0.6	4.14	259.7
199103020600	0.56	4.06	260.17
199103020900	0.52	3.95	261.1
199103021200	0.49	3.85	262.22
199103021500	0.45	3.77	263.44
199103021800	0.44	3.65	265.73
199103022100	0.44	3.64	269.08
199103030000	0.43	3.76	272.15
199103030300	0.4	3.88	274.38
199103030600	0.36	3.94	275.44
199103030900	0.33	3.79	273.99
199103031200	0.3	3.61	272.64
199103031500	0.26	3.6	273.95
199103031800	0.25	3.33	275.06
199103032100	0.26	3.15	276.54
199103040000	0.28	3.28	277.29
199103040300	0.29	3.55	277.82
199103040600	0.31	3.72	280.01
199103040900	0.49	3.97	297.97
199103041200	0.9	5.36	308.26
199103041500	1.06	6.07	309.36
199103041800	1.01	6.3	308.38
199103042100	0.92	6.37	307.05
199103050000	0.87	6.32	306.75
199103050300	0.91	6.18	307.49
199103050600	1	6.15	308.02
199103050900	1.05	6.07	308.35
199103051200	1.07	5.88	307.41
199103051500	1.1	5.98	305.76
199103051800	1.2	6.26	305.1
199103052100	1.25	6.4	305.61
199103060000	1.4	6.36	306.92
199103060300	1.59	6.39	306.68
199103060600	1.52	6.21	303.77
199103060900	1.43	5.91	298.35
199103061200	1.37	5.94	289.46
199103061500	1.38	6.23	279.62
199103061800	1.49	6.31	273.31
199103062100	1.59	6.27	270.05
199103070000	1.56	6.2	267.9
199103070300	1.47	5.97	265.82
199103070600	1.43	5.72	263.6
199103070900	1.4	5.57	261.83
199103071200	1.4	5.47	261.03
199103071500	1.4	5.4	260.75
199103071800	1.42	5.34	261.25
199103072100	1.46	5.41	263.34
199103080000	1.51	5.45	265.34
199103080300	1.56	5.42	266.76
199103080600	1.49	5.36	266.53
199103080900	1.35	5.25	265.15
199103081200	1.21	5.12	263.8
199103081500	1.12	4.93	263.17
199103081800	1.06	4.85	263.53
199103082100	0.99	4.81	263.9
199103090000	0.91	4.71	264.04
199103090300	0.85	4.6	263.97
199103090600	0.77	4.56	263.72
199103090900	0.67	4.52	263.42
199103091200	0.59	4.46	262.58
199103091500	0.53	4.2	254.85
199103091800	0.48	4.06	246.59
199103092100	0.41	4.01	246.06
199103100000	0.35	3.91	243.84
199103100300	0.31	3.78	238.07
199103100600	0.28	3.63	231.02
199103100900	0.25	3.48	223.49
199103101200	0.23	3.36	216.57
199103101500	0.22	3.27	210.24
199103101800	0.2	3.32	207.21
199103102100	0.18	3.44	206.39
199103110000	0.17	3.75	211.99
199103110300	0.19	4.54	229.02
199103110600	0.25	5.48	246.34
199103110900	0.35	6.01	252.51
199103111200	0.46	6.31	253.57
199103111500	0.55	6.47	253.12
199103111800	0.63	6.5	252.29
199103112100	0.68	6.44	251.74
199103120000	0.7	6.35	251.3
199103120300	0.7	6.26	250.93
199103120600	0.69	6.14	250.69
199103120900	0.68	6.02	250.69
199103121200	0.66	5.89	250.43
199103121500	0.63	5.76	249.5
199103121800	0.61	5.62	248.11
199103122100	0.58	5.52	247.56
199103130000	0.55	5.44	248.03
199103130300	0.52	5.34	248.52
199103130600	0.5	5.25	248.83
199103130900	0.48	5.16	249.04
199103131200	0.47	4.98	249.61
199103131500	0.49	4.7	250.9
199103131800	0.54	4.42	253.1
199103132100	0.6	4.3	256.02
199103140000	0.71	4.35	259.52
199103140300	0.84	4.48	262.64
199103140600	0.92	4.54	264.96
199103140900	0.9	4.5	266.12
199103141200	0.83	4.45	266.55
199103141500	0.75	4.38	267.22
199103141800	0.69	4.35	268.1
199103142100	0.61	4.37	269.07
199103150000	0.53	4.36	270.35
199103150300	0.46	4.32	271.49
199103150600	0.39	4.26	272.38
199103150900	0.33	4.19	273.04
199103151200	0.28	4.11	273.47
199103151500	0.23	4	272.75
199103151800	0.2	3.74	263.96
199103152100	0.18	3.54	247.78
199103160000	0.15	3.46	234.86
199103160300	0.13	3.43	216.92
199103160600	0.14	3.46	188.28
199103160900	0.15	3.26	183.99
199103161200	0.19	3.04	209.21
199103161500	0.2	3.02	233.48
199103161800	0.16	3.16	197.68
199103162100	0.14	3.25	185.88
199103170000	0.17	3.18	178.24
199103170300	0.19	3.2	179.32
199103170600	0.22	3.2	183.56
199103170900	0.29	3.23	187.03
199103171200	0.28	3.23	194.3
199103171500	0.28	3.36	206.23
199103171800	0.28	3.71	218.89
199103172100	0.28	4.11	231.18
199103180000	0.3	4.68	241.16
199103180300	0.35	5.46	249.67
199103180600	0.43	6	255.16
199103180900	0.53	6.29	257.29
199103181200	0.6	6.66	259.55
199103181500	0.66	6.82	260.86
199103181800	0.69	6.89	261.33
199103182100	0.71	6.88	261.41
199103190000	0.71	6.81	261.32
199103190300	0.7	6.71	261.27
199103190600	0.68	6.61	261.32
199103190900	0.65	6.5	261.51
199103191200	0.61	6.38	261.72
199103191500	0.57	6.28	261.92
199103191800	0.52	6.18	262.17
199103192100	0.47	6.07	262.74
199103200000	0.43	5.98	263.2
199103200300	0.38	5.88	263.58
199103200600	0.34	5.78	263.95
199103200900	0.3	5.67	264.59
199103201200	0.27	5.49	266.34
199103201500	0.24	5.28	268.48
199103201800	0.22	5	272.03
199103202100	0.21	4.36	282.28
199103210000	0.23	3.7	294.62
199103210300	0.23	3.46	294.79
199103210600	0.23	3.12	293.6
199103210900	0.28	2.91	296.09
199103211200	0.27	2.97	290.76
199103211500	0.24	3.19	283.14
199103211800	0.23	3.54	277.66
199103212100	0.25	3.83	275.58
199103220000	0.28	4.19	275.25
199103220300	0.3	4.57	275.84
199103220600	0.33	4.73	279.07
199103220900	0.36	5.03	280.12
199103221200	0.37	5.46	278.67
199103221500	0.39	5.56	280.46
199103221800	0.41	5.64	278.78
199103222100	0.45	5.67	274.98
199103230000	0.56	5.63	274.96
199103230300	0.86	5.79	285.52
199103230600	1.18	6.16	291.74
199103230900	1.37	6.36	292.83
199103231200	1.45	6.43	290.73
199103231500	1.42	6.38	285.54
199103231800	1.36	6.35	279.71
199103232100	1.35	6.38	277.73
199103240000	1.35	6.42	279.18
199103240300	1.28	6.38	279.51
199103240600	1.15	6.23	277.33
199103240900	1.01	6.05	272.97
199103241200	0.89	5.88	267.76
199103241500	0.79	5.75	263.03
199103241800	0.71	5.65	259.6
199103242100	0.64	5.56	257.66
199103250000	0.58	5.44	256.49
199103250300	0.51	5.31	255.72
199103250600	0.45	5.16	254.81
199103250900	0.4	5.01	254.14
199103251200	0.35	4.87	253.69
199103251500	0.3	4.73	253.47
199103251800	0.27	4.6	253.52
199103252100	0.23	4.46	253.91
199103260000	0.21	4.32	254.67
199103260300	0.18	4.19	255.72
199103260600	0.16	4.05	256.93
199103260900	0.17	3.14	259.2
199103261200	0.19	2.75	263.29
199103261500	0.19	2.76	267.43
199103261800	0.2	2.84	271.04
199103262100	0.22	2.99	275.13
199103270000	0.23	3.19	278.9
199103270300	0.24	3.34	281.3
199103270600	0.23	3.39	281.31
199103270900	0.23	3.11	276.1
199103271200	0.21	3.1	275.67
199103271500	0.18	3.13	275.78
199103271800	0.16	3.18	275.46
199103272100	0.14	3.3	275.17
199103280000	0.12	3.5	274.46
199103280300	0.1	3.75	273.5
199103280600	0.09	4.03	272.42
199103280900	0.08	4.16	268.72
199103281200	0.08	4.05	258.82
199103281500	0.07	4.14	255.03
199103281800	0.08	3.31	225.01
199103282100	0.11	2.85	191.35
199103290000	0.19	2.89	193.7
199103290300	0.26	2.58	261.35
199103290600	0.17	2.71	248.82
199103290900	0.12	2.83	232.08
199103291200	0.09	3.02	219.77
199103291500	0.08	3.23	220.93
199103291800	0.1	2.62	259.59
199103292100	0.14	2.66	268.13
199103300000	0.27	3.05	269.17
199103300300	0.52	3.79	268.82
199103300600	0.8	4.5	269.4
199103300900	0.97	4.9	268.95
199103301200	1.07	5.07	268.07
199103301500	1.18	5.22	267.54
199103301800	1.29	5.39	268.33
199103302100	1.36	5.71	268.84
199103310000	1.33	5.91	269.24
199103310300	1.25	5.97	269.53
199103310600	1.15	5.93	269.7
199103310900	1.03	5.82	269.73
199103311200	0.91	5.67	269.64
199103311500	0.8	5.49	269.44
199103311800	0.68	5.28	268.98
199103312100	0.58	5.05	268.21
199104010000	0.48	4.83	267.09
199104010300	0.4	4.61	265.42
199104010600	0.34	4.4	263.63
199104010900	0.28	4.25	262.5
199104011200	0.24	3.88	253.25
199104011500	0.23	3.55	236.3
199104011800	0.19	3.48	229.25
199104012100	0.16	3.54	229.67
199104020000	0.13	3.59	226.48
199104020300	0.16	3.64	197.71
199104020600	0.18	3.62	194.22
199104020900	0.22	3.31	193.7
199104021200	0.38	3.07	194.15
199104021500	0.74	3.93	204.73
199104021800	1.09	5	209.96
199104022100	1.22	5.32	221.24
199104030000	1.37	5.34	235.68
199104030300	1.48	5.42	247.26
199104030600	1.57	5.47	253.76
199104030900	1.6	5.49	257.37
199104031200	1.58	5.54	260.11
199104031500	1.61	5.6	262.56
199104031800	1.68	5.75	265.4
199104032100	1.68	5.87	267.45
199104040000	1.68	5.83	268.1
199104040300	1.74	5.8	268.31
199104040600	1.78	5.78	268.16
199104040900	1.77	5.74	268.34
199104041200	1.73	5.76	269.01
199104041500	1.75	5.8	270.27
199104041800	1.9	5.9	272.25
199104042100	1.98	6.04	273.71
199104050000	1.81	5.96	273.15
199104050300	1.59	5.68	271.44
199104050600	1.39	5.41	270.38
199104050900	1.2	5.21	270.1
199104051200	1.04	4.94	269.06
199104051500	0.97	4.67	268.02
199104051800	0.94	4.58	269.63
199104052100	0.93	4.62	272.28
199104060000	0.88	4.74	273.71
199104060300	0.79	4.78	273.17
199104060600	0.7	4.67	270.18
199104060900	0.63	4.46	264.78
199104061200	0.56	4.37	261.56
199104061500	0.49	4.46	261.48
199104061800	0.43	4.53	260.9
199104062100	0.38	4.55	259.66
199104070000	0.34	4.5	256.72
199104070300	0.32	4.3	246.08
199104070600	0.3	4.23	233.83
199104070900	0.3	4.38	225.62
199104071200	0.33	5.03	230.93
199104071500	0.4	5.82	245.14
199104071800	0.55	5.44	269.52
199104072100	1	4.7	291.33
199104080000	0.97	5.19	283.39
199104080300	0.82	5.63	276.48
199104080600	0.73	5.85	271.18
199104080900	0.8	5.11	266.75
199104081200	1.01	4.74	267.2
199104081500	1.35	5.02	270.38
199104081800	1.65	5.47	273.31
199104082100	1.73	5.67	272.26
199104090000	1.63	5.67	268.69
199104090300	1.51	5.71	264.76
199104090600	1.48	5.84	261.47
199104090900	1.55	6.04	260.38
199104091200	1.87	6.1	261.81
199104091500	2.5	6.51	266.68
199104091800	2.86	6.86	270.03
199104092100	2.72	6.9	270.83
199104100000	2.38	6.67	269.32
199104100300	2.1	6.34	267.86
199104100600	1.89	6.14	265.77
199104100900	1.78	6.09	262.95
199104101200	1.79	6.26	261.63
199104101500	1.81	6.59	261.63
199104101800	1.83	6.89	262.65
199104102100	1.85	7.13	264.16
199104110000	1.81	7.11	267.38
199104110300	1.71	6.9	271.87
199104110600	1.55	6.65	275.2
199104110900	1.39	6.38	275.97
199104111200	1.25	6.15	274
199104111500	1.14	5.96	271.41
199104111800	1.08	5.8	270.01
199104112100	1.03	5.69	269.22
199104120000	0.97	5.61	268.68
199104120300	0.91	5.52	268.49
199104120600	0.83	5.37	268.29
199104120900	0.75	5.17	267.81
199104121200	0.67	4.95	267.23
199104121500	0.58	4.71	266.58
199104121800	0.51	4.46	265.92
199104122100	0.44	4.23	265.32
199104130000	0.38	4.05	264.88
199104130300	0.32	3.9	264.92
199104130600	0.28	3.77	265.51
199104130900	0.24	3.66	266.39
199104131200	0.2	3.56	267.7
199104131500	0.17	3.5	268.19
199104131800	0.14	3.44	268.29
199104132100	0.12	3.17	277.84
199104140000	0.1	2.92	289.82
199104140300	0.08	2.84	291.56
199104140600	0.07	2.74	293.01
199104140900	0.07	2.58	296.81
199104141200	0.09	2.59	289.24
199104141500	0.1	2.68	242.46
199104141800	0.11	2.68	210.18
199104142100	0.12	2.67	205.4
199104150000	0.12	2.67	223.81
199104150300	0.17	2.59	302.66
199104150600	0.31	2.88	309.87
199104150900	0.5	3.25	297.4
199104151200	0.76	3.89	278.36
199104151500	1.2	4.87	271.02
199104151800	1.71	5.69	270.19
199104152100	2.1	6.11	267.99
199104160000	2.18	6.44	266.25
199104160300	2.09	6.64	265.14
199104160600	1.96	6.66	264.71
199104160900	1.84	6.52	264.51
199104161200	1.8	6.34	264.46
199104161500	1.86	6.3	265.43
199104161800	1.96	6.36	266.8
199104162100	2.02	6.38	268.44
199104170000	1.95	6.41	269.15
199104170300	1.8	6.25	269.19
199104170600	1.62	6.03	269.21
199104170900	1.41	5.74	269.1
199104171200	1.21	5.38	268.48
199104171500	1.03	5.05	267.84
199104171800	0.87	4.82	268.11
199104172100	0.72	4.64	269.21
199104180000	0.61	4.48	270.89
199104180300	0.5	4.32	272.09
199104180600	0.41	4.08	269.96
199104180900	0.36	3.68	258.61
199104181200	0.3	3.5	250.04
199104181500	0.25	3.47	238.05
199104181800	0.23	3.59	222.31
199104182100	0.22	3.72	208.97
199104190000	0.21	3.76	198.09
199104190300	0.18	3.77	193.4
199104190600	0.17	3.52	188.48
199104190900	0.23	3.29	181.94
199104191200	0.28	3.26	184.44
199104191500	0.26	3.23	187.37
199104191800	0.24	3.25	188.5
199104192100	0.25	3.3	184.38
199104200000	0.28	3.64	180.73
199104200300	0.31	3.74	188.09
199104200600	0.42	4.45	193.7
199104200900	0.63	4.9	193.59
199104201200	0.86	4.7	211.19
199104201500	1.27	5.07	238.23
199104201800	1.47	5.58	249.91
199104202100	1.54	5.87	257.32
199104210000	1.53	5.93	262.45
199104210300	1.45	5.87	264.86
199104210600	1.32	5.77	265.97
199104210900	1.16	5.62	266.27
199104211200	1	5.44	266.19
199104211500	0.85	5.29	266.51
199104211800	0.72	5.14	267
199104212100	0.61	5	267.6
199104220000	0.52	4.88	268.39
199104220300	0.44	4.74	269.51
199104220600	0.37	4.63	269.41
199104220900	0.31	4.46	267.15
199104221200	0.26	4.28	267.17
199104221500	0.22	4.06	272.13
199104221800	0.18	3.96	275.97
199104222100	0.15	3.8	282.4
199104230000	0.13	3.51	292.67
199104230300	0.12	3.29	296.89
199104230600	0.1	3.23	293.4
199104230900	0.08	3.17	288.85
199104231200	0.08	2.76	254.16
199104231500	0.09	2.18	226.75
199104231800	0.12	2.28	240.61
199104232100	0.19	2.75	247.01
199104240000	0.33	3.06	251.02
199104240300	0.66	3.84	257.47
199104240600	0.9	4.68	263.01
199104240900	1.04	5.12	266.31
199104241200	1.14	5.29	267.79
199104241500	1.19	5.44	268.97
199104241800	1.24	5.49	270.01
199104242100	1.33	5.5	271.32
199104250000	1.36	5.57	272.39
199104250300	1.3	5.63	273.22
199104250600	1.25	5.61	274.32
199104250900	1.19	5.51	274.77
199104251200	1.1	5.35	274.64
199104251500	1.03	5.23	274.93
199104251800	0.98	5.18	276.17
199104252100	0.94	5.14	277.97
199104260000	0.87	5.13	279.05
199104260300	0.77	5.1	278.95
199104260600	0.68	5.04	278.05
199104260900	0.6	4.92	276.37
199104261200	0.54	4.85	275.42
199104261500	0.48	4.92	274.6
199104261800	0.45	4.92	274.87
199104262100	0.45	4.69	277.12
199104270000	0.44	4.65	277.79
199104270300	0.41	4.7	277.68
199104270600	0.37	4.74	277.46
199104270900	0.33	4.74	277.03
199104271200	0.29	4.73	276.7
199104271500	0.25	4.59	277.7
199104271800	0.21	4.58	277.28
199104272100	0.18	4.53	277.25
199104280000	0.15	4.51	276.89
199104280300	0.13	4.47	276.88
199104280600	0.11	4.43	276.85
199104280900	0.09	4.33	278.12
199104281200	0.09	3.64	288.92
199104281500	0.07	3.44	292.19
199104281800	0.07	3.22	292.97
199104282100	0.06	2.97	297.03
199104290000	0.07	2.51	252.75
199104290300	0.08	2.4	195.47
199104290600	0.12	2.57	181.55
199104290900	0.19	2.68	183.52
199104291200	0.28	2.79	187.71
199104291500	0.37	2.93	195.41
199104291800	0.44	3.25	205.72
199104292100	0.48	3.57	217.04
199104300000	0.55	3.75	225.29
199104300300	0.63	3.99	234.14
199104300600	0.73	4.25	244.5
199104300900	0.85	4.49	253.11
199104301200	0.93	4.68	259.29
199104301500	0.97	4.85	264.13
199104301800	0.98	5.06	266.87
199104302100	0.97	5.2	266.19
199105010000	1.08	5.08	261.3
199105010300	1.28	5.17	260.33
199105010600	1.49	5.51	261.88
199105010900	1.65	5.67	261.96
199105011200	1.77	5.89	260.3
199105011500	1.79	6.01	259.28
199105011800	1.77	6.06	259.61
199105012100	1.71	6.13	260.47
199105020000	1.61	6.15	261.39
199105020300	1.44	6.18	261.15
199105020600	1.27	6.13	260.74
199105020900	1.13	5.92	260.81
199105021200	1.04	5.63	261.67
199105021500	0.97	5.39	263.13
199105021800	0.92	5.24	265.08
199105022100	0.87	5.16	267.28
199105030000	0.82	5.14	268.96
199105030300	0.76	5.09	269.86
199105030600	0.67	5.01	270.06
199105030900	0.59	4.85	269.61
199105031200	0.51	4.68	269.03
199105031500	0.44	4.53	268.76
199105031800	0.39	4.32	269.25
199105032100	0.36	4.13	270.13
199105040000	0.33	4.03	270.93
199105040300	0.29	3.97	272.04
199105040600	0.26	3.92	273.1
199105040900	0.23	3.86	273.91
199105041200	0.22	3.57	274.54
199105041500	0.2	3.37	275.88
199105041800	0.19	3.26	277.89
199105042100	0.17	3.22	280.29
199105050000	0.16	3.25	282.7
199105050300	0.14	3.33	284.4
199105050600	0.13	3.44	285
199105050900	0.13	3.55	284.5
199105051200	0.12	4	281.3
199105051500	0.12	4.52	278.64
199105051800	0.12	4.94	276.96
199105052100	0.16	3.88	283.92
199105060000	0.18	3.73	285.61
199105060300	0.18	3.99	284.95
199105060600	0.16	4.34	282.62
199105060900	0.15	4.7	279.01
199105061200	0.15	4.77	276.59
199105061500	0.16	4.48	278.43
199105061800	0.2	4	283.89
199105062100	0.29	3.9	287.8
199105070000	0.36	3.99	288.37
199105070300	0.35	4	287.05
199105070600	0.31	3.93	284.88
199105070900	0.27	3.84	282.32
199105071200	0.22	3.75	279.38
199105071500	0.18	3.69	276.45
199105071800	0.15	3.69	273.95
199105072100	0.12	3.72	271.74
199105080000	0.11	3.76	269.05
199105080300	0.1	3.48	252.76
199105080600	0.21	2.59	196.96
199105080900	0.25	2.9	198.85
199105081200	0.19	3.38	213.03
199105081500	0.21	4.36	233.12
199105081800	0.36	4.15	256.21
199105082100	0.75	4.31	267.69
199105090000	1.23	5.05	272.08
199105090300	1.58	5.69	273.87
199105090600	1.62	6.01	273.16
199105090900	1.51	5.93	271.7
199105091200	1.39	5.64	270.36
199105091500	1.28	5.36	270.27
199105091800	1.17	5.29	271.24
199105092100	1.05	5.22	271.85
199105100000	0.92	5.14	272.09
199105100300	0.79	5.04	271.75
199105100600	0.66	4.89	270.91
199105100900	0.55	4.71	269.41
199105101200	0.45	4.49	268.59
199105101500	0.39	4.18	268.56
199105101800	0.34	3.87	270.51
199105102100	0.33	3.61	274.48
199105110000	0.32	3.66	281.05
199105110300	0.31	3.7	285.52
199105110600	0.27	3.74	285.83
199105110900	0.22	3.83	284.29
199105111200	0.19	4.01	281.96
199105111500	0.16	4.28	279.53
199105111800	0.14	4.54	277.81
199105112100	0.13	4.57	278.55
199105120000	0.13	4.42	280.66
199105120300	0.13	4.25	282.15
199105120600	0.13	3.98	283.39
199105120900	0.14	3.46	278.48
199105121200	0.14	3.19	273.59
199105121500	0.14	3.18	272.72
199105121800	0.14	3.12	272.45
199105122100	0.19	2.99	274.31
199105130000	0.27	3.35	276.83
199105130300	0.34	3.64	277.26
199105130600	0.4	3.67	275.63
199105130900	0.47	3.54	272.68
199105131200	0.53	3.76	273.85
199105131500	0.5	3.88	274.29
199105131800	0.47	3.85	273.44
199105132100	0.44	3.94	274.89
199105140000	0.41	3.96	276.31
199105140300	0.4	3.92	277.48
199105140600	0.38	3.92	277.68
199105140900	0.35	3.83	275.98
199105141200	0.31	3.81	275.29
199105141500	0.28	3.77	276.12
199105141800	0.25	3.69	276.75
199105142100	0.23	3.62	276.8
199105150000	0.22	3.59	277.51
199105150300	0.21	3.58	278.5
199105150600	0.19	3.53	277.15
199105150900	0.19	3.07	252.8
199105151200	0.23	2.87	223.64
199105151500	0.22	3.01	219.96
199105151800	0.3	2.88	238.34
199105152100	1.11	4.35	260.78
199105160000	2.02	5.8	263.56
199105160300	2.68	6.63	262.87
199105160600	2.99	7	264.22
199105160900	2.92	7.11	265.03
199105161200	2.65	7.14	264.61
199105161500	2.41	7.04	264.81
199105161800	2.2	6.83	264.89
199105162100	2.02	6.49	264.94
199105170000	1.92	6.18	265.72
199105170300	1.77	6.02	266.04
199105170600	1.57	5.89	266.19
199105170900	1.4	5.69	266.38
199105171200	1.27	5.52	266.3
199105171500	1.18	5.36	265.83
199105171800	1.13	5.3	266.25
199105172100	1.12	5.29	268.19
199105180000	1.11	5.35	270.47
199105180300	1.01	5.4	270.16
199105180600	0.87	5.37	268.84
199105180900	0.74	5.31	267.47
199105181200	0.64	5.18	266.45
199105181500	0.55	5.13	265.87
199105181800	0.48	5.1	265.99
199105182100	0.43	5.05	267.23
199105190000	0.4	4.99	268.94
199105190300	0.37	4.97	270.12
199105190600	0.34	4.99	270.58
199105190900	0.33	4.93	271.67
199105191200	0.32	4.89	272.52
199105191500	0.29	5.06	271.44
199105191800	0.27	5.29	269.97
199105192100	0.25	5.47	268.74
199105200000	0.24	5.6	267.81
199105200300	0.23	5.69	267.17
199105200600	0.22	5.76	266.6
199105200900	0.23	5.01	257.4
199105201200	0.34	3.45	245.72
199105201500	0.72	3.56	256.24
199105201800	1.59	5.02	267.67
199105202100	2.25	5.99	272.8
199105210000	2.72	6.57	276.58
199105210300	2.68	6.81	278.13
199105210600	2.27	6.79	274.2
199105210900	1.95	6.6	270.47
199105211200	1.8	6.42	267.9
199105211500	1.85	6.17	268.49
199105211800	2.1	6.26	270.38
199105212100	2.1	6.38	270.8
199105220000	1.89	6.49	269.82
199105220300	1.68	6.46	270.31
199105220600	1.55	6.34	274.12
199105220900	1.44	6.14	278.72
199105221200	1.32	5.85	279.16
199105221500	1.21	5.65	277.65
199105221800	1.1	5.53	276.86
199105222100	1.02	5.38	275.92
199105230000	0.95	5.3	275.21
199105230300	0.89	5.29	275.92
199105230600	0.84	5.26	277.8
199105230900	0.78	5.17	278.77
199105231200	0.69	5.04	277.97
199105231500	0.61	4.9	275.28
199105231800	0.53	4.76	272.04
199105232100	0.47	4.64	269.15
199105240000	0.42	4.52	266.64
199105240300	0.38	4.4	264.22
199105240600	0.35	4.27	261.88
199105240900	0.34	4.02	257.61
199105241200	0.31	4.03	258.6
199105241500	0.29	4	259.78
199105241800	0.26	3.95	260.57
199105242100	0.23	3.89	261.16
199105250000	0.2	3.83	261.8
199105250300	0.19	3.48	267.39
199105250600	0.16	3.49	267.87
199105250900	0.14	3.45	268.17
199105251200	0.13	3.21	272.36
199105251500	0.12	2.95	277.7
199105251800	0.14	2.47	287.9
199105252100	0.24	2.36	295.42
199105260000	0.32	2.82	290.24
199105260300	0.43	3.16	285.12
199105260600	0.73	3.62	273.74
199105260900	0.97	4.23	269.01
199105261200	1.18	4.78	268.53
199105261500	1.54	5.43	269.8
199105261800	1.97	6.01	271.4
199105262100	2.23	6.33	272.26
199105270000	2.22	6.35	271.65
199105270300	2.01	6.26	270.36
199105270600	1.79	6.17	268.53
199105270900	1.65	6.01	267.56
199105271200	1.63	5.77	268.09
199105271500	1.71	5.7	270.14
199105271800	1.85	5.81	272.86
199105272100	1.96	5.98	275.21
199105280000	1.91	6.04	275.86
199105280300	1.72	5.95	274.3
199105280600	1.52	5.73	271.35
199105280900	1.39	5.43	269.04
199105281200	1.3	5.26	268.63
199105281500	1.25	5.23	269.27
199105281800	1.24	5.19	269.9
199105282100	1.28	5.1	268.9
199105290000	1.31	5.07	267.19
199105290300	1.29	5.05	263.5
199105290600	1.23	4.99	260.15
199105290900	1.24	4.94	260.28
199105291200	1.32	5.06	262.59
199105291500	1.41	5.25	265.4
199105291800	1.44	5.43	268.2
199105292100	1.39	5.53	269.29
199105300000	1.29	5.48	268.26
199105300300	1.18	5.34	266.78
199105300600	1.09	5.25	265.24
199105300900	1.01	5.17	263.85
199105301200	0.95	5.06	263.38
199105301500	0.9	4.9	264.06
199105301800	0.85	4.77	265.52
199105302100	0.81	4.65	267.52
199105310000	0.76	4.6	269.08
199105310300	0.69	4.56	269.69
199105310600	0.63	4.52	268.66
199105310900	0.59	4.46	266.49
199105311200	0.57	4.39	265.07
199105311500	0.55	4.35	265.52
199105311800	0.53	4.35	266.37
199105312100	0.51	4.35	267.04
199106010000	0.48	4.29	268.55
199106010300	0.46	4.23	270.28
199106010600	0.44	4	270.49
199106010900	0.46	3.57	269.33
199106011200	0.51	3.34	271.86
199106011500	0.53	3.46	275.11
199106011800	0.5	3.56	277.43
199106012100	0.47	3.62	279.66
199106020000	0.44	3.69	281.77
199106020300	0.4	3.7	283.09
199106020600	0.35	3.62	283.04
199106020900	0.31	3.31	280.84
199106021200	0.28	3.04	279.79
199106021500	0.24	2.99	281.01
199106021800	0.2	2.95	283.38
199106022100	0.17	2.91	285.29
199106030000	0.14	2.87	286.88
199106030300	0.12	2.83	288.54
199106030600	0.1	2.77	290.37
199106030900	0.11	2.27	287.29
199106031200	0.13	1.95	286.62
199106031500	0.16	2.24	288.48
199106031800	0.17	2.53	292.86
199106032100	0.17	2.69	294.78
199106040000	0.18	2.73	294.54
199106040300	0.23	2.8	292.79
199106040600	0.26	2.97	290.37
199106040900	0.28	2.93	283.63
199106041200	0.32	2.98	281.4
199106041500	0.37	3.29	284.96
199106041800	0.39	3.58	287.08
199106042100	0.41	3.88	288.56
199106050000	0.42	4.04	289.5
199106050300	0.38	4.02	289.55
199106050600	0.33	3.78	286.95
199106050900	0.29	3.31	279.11
199106051200	0.25	3.11	272.98
199106051500	0.23	3.02	263.77
199106051800	0.24	3.03	253.87
199106052100	0.27	3.08	248.85
199106060000	0.34	3.12	250.33
199106060300	0.49	3.44	255.62
199106060600	0.66	3.88	258.55
199106060900	0.79	4.3	258.68
199106061200	0.89	4.62	259.53
199106061500	0.99	4.94	261.26
199106061800	0.99	5.13	262.08
199106062100	0.98	5.23	262
199106070000	0.96	5.34	261.96
199106070300	0.93	5.44	262.45
199106070600	0.9	5.51	263
199106070900	0.85	5.51	263.25
199106071200	0.8	5.51	263.78
199106071500	0.74	5.47	263.87
199106071800	0.68	5.4	263.47
199106072100	0.63	5.29	262.89
199106080000	0.6	5.15	262.52
199106080300	0.59	5.01	262.81
199106080600	0.59	4.87	263.2
199106080900	0.58	4.75	263.4
199106081200	0.55	4.59	263.24
199106081500	0.53	4.45	262.84
199106081800	0.5	4.35	262.89
199106082100	0.47	4.29	263.3
199106090000	0.44	4.26	263.75
199106090300	0.41	4.25	263.99
199106090600	0.39	4.02	261.11
199106090900	0.39	3.69	257.45
199106091200	0.38	3.6	256.16
199106091500	0.39	3.75	255.7
199106091800	0.46	4.16	256.65
199106092100	0.56	4.56	258.91
199106100000	0.64	4.72	261.2
199106100300	0.7	4.77	262.42
199106100600	0.76	4.71	263.11
199106100900	0.81	4.73	263.84
199106101200	0.85	4.83	263.91
199106101500	0.89	5.02	263.77
