%Time [yyyymmddhh] WL [m]	
199003161200	0.00
199003161500	0.00
199003161800	0.00
199003162100	0.00
199003170000	0.00
199003170300	0.00
199003170600	0.00
199003170900	0.00
199003171200	0.00
199003171500	0.00
199003171800	0.00
199003172100	0.00
199003180000	0.00
199003180300	0.00
199003180600	0.00
199003180900	0.00
199003181200	0.00
199003181500	0.00
199003181800	0.00
199003182100	0.00
199003190000	0.00
199003190300	0.00
199003190600	0.00
199003190900	0.00
199003191200	0.00
199003191500	0.00
199003191800	0.00
199003192100	0.00
199003200000	0.00
199003200300	0.00
199003200600	0.00
199003200900	0.00
199003201200	0.00
199003201500	0.00
199003201800	0.00
199003202100	0.00
199003210000	0.00
199003210300	0.00
199003210600	0.00
199003210900	0.00
199003211200	0.00
199003211500	0.00
199003211800	0.00
199003212100	0.00
199003220000	0.00
199003220300	0.00
199003220600	0.00
199003220900	0.00
199003221200	0.00
199003221500	0.00
199003221800	0.00
199003222100	0.00
199003230000	0.00
199003230300	0.00
199003230600	0.00
199003230900	0.00
199003231200	0.00
199003231500	0.00
199003231800	0.00
199003232100	0.00
199003240000	0.00
199003240300	0.00
199003240600	0.00
199003240900	0.00
199003241200	0.00
199003241500	0.00
199003241800	0.00
199003242100	0.00
199003250000	0.00
199003250300	0.00
199003250600	0.00
199003250900	0.00
199003251200	0.00
199003251500	0.00
199003251800	0.00
199003252100	0.00
199003260000	0.00
199003260300	0.00
199003260600	0.00
199003260900	0.00
199003261200	0.00
199003261500	0.00
199003261800	0.00
199003262100	0.00
199003270000	0.00
199003270300	0.00
199003270600	0.00
199003270900	0.00
199003271200	0.00
199003271500	0.00
199003271800	0.00
199003272100	0.00
199003280000	0.00
199003280300	0.00
199003280600	0.00
199003280900	0.00
199003281200	0.00
199003281500	0.00
199003281800	0.00
199003282100	0.00
199003290000	0.00
199003290300	0.00
199003290600	0.00
199003290900	0.00
199003291200	0.00
199003291500	0.00
199003291800	0.00
199003292100	0.00
199003300000	0.00
